misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0026b0 00000048 t InitClkStates
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a001558 00000014 t Chip_SSP_GetClockIndex
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a00156c 00000018 t Chip_SSP_GetPeriphClockIndex
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1000003c 00000004 d ClockSpeed
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0026f8 00000048 t lpcUarts
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:10000058 00000004 b callBackFuncParams
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:10000060 00000008 b tickCounter
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:10000068 00000004 b tickHookFunction
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a001804 00000034 t gpioObtainPinInit
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1000006c 00000004 b g_hUsb
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a001b80 00000010 t buttonInitState
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a00282c t __init_array_end
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a002828 b __preinit_array_end
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a002828 t __init_array_start
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a002828 b __preinit_array_start
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0010b4 0000001c T Chip_Clock_GetDividerSource
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:10000078 00000048 B myButton2
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W TIMER2_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000184 00000002 W DebugMon_Handler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W RIT_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a080000 A __top_MFlashA512
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W ADCHS_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000114 T __section_table_start
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W FLASH_EEPROM_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W I2C0_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000ac4 00000008 T __stdio_init
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a001d60 0000003e T delayRead
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a00017a 00000002 W HardFault_Handler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000000 A __vectors_start__
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000e4e 0000000c T Chip_ADC_SetResolution
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0004a0 000000a4 T iniciarTeclas
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0017d8 0000002c T SysTick_Handler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000c78 00000040 T Chip_UART_SetBaud
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0007dc 0000005a T prenderLed
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000890 00000002 W initialise_monitor_handles
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W SDIO_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W ATIMER_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000186 00000002 W PendSV_Handler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000178 00000002 W NMI_Handler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a002834 R __exidx_end
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000150 T __data_section_table_end
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W I2C1_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W UART1_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W GPIO5_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W CAN1_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:53ff6ffa A __valid_user_code_checksum
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a002834 R _etext
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W USB1_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W I2S0_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a001b48 00000006 T buttonEventGet
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W TIMER3_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a001332 0000000c T Chip_Clock_GetBaseClocktHz
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W UART0_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001a8 00000012 T bss_init
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W SGPIO_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a001da0 T __aeabi_uldivmod
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:100001a0 ? _noinit
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a001722 00000016 T uartWriteString
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:10000198 00000004 B SystemCoreClock
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000c24 00000054 T Chip_UART_Init
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W ADC0_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a001bae 0000004a T buttonInit
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000180 00000002 W UsageFault_Handler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0013b0 0000004c T Chip_Clock_GetRate
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000836 0000005a T apagarLed
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W GPIO6_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000b04 0000006c T Board_SetupClocking
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:20008000 A __top_RamAHB32
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a001b58 0000001a T buttonIsUp
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000544 0000002c T actualizarTeclas
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a001dd0 000002d0 T __udivmoddi4
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a002580 00000004 T ExtRateIn
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W IntDefaultHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000300 T __CRP_WORD_END__
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W GPIO1_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W SSP0_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a00282c R __exidx_start
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0002fc 00000004 T CRP_WORD
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0020a4 00000048 T __libc_init_array
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W ADC1_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:10000000 00000004 D pantallaPrevia
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000a94 00000030 T Board_Init
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a00091e 00000002 W _init
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000114 T __data_section_table
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:100000c0 00000048 B myButton4
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W RTC_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:100001a0 B _ebss
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W TIMER0_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000894 00000088 T Reset_Handler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a00175c 0000007c T tickInit
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:20010000 A __top_RamAHB_ETB16
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W SPI_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000bc0 00000038 T Chip_I2C_SetClockRate
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W LCD_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a001068 0000004c T Chip_Clock_EnableCrystal
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:10000070 00000001 B pantalla
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:10008000 A __top_RamLoc32
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a00018a 0000001e T data_init
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a001b90 0000001e T buttonFsmInit
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W TIMER1_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000b9c 00000024 T Chip_I2C_Init
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W UART2_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a001224 0000006c T Chip_Clock_GetMainPLLHz
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a002740 000000e6 T gpioPinsInit
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a001708 0000001a T uartWriteByte
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a001584 00000012 T Chip_SSP_SetClockRate
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W GPIO2_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a00130c 00000026 T Chip_Clock_GetBaseClock
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:10000048 B _bss
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000e1c 00000032 T Chip_ADC_SetSampleRate
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a001d40 00000020 T delayInit
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W I2S1_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a001596 0000003e T Chip_SSP_SetBitRate
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0013fc 00000002 T Chip_GPIO_Init
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0025ac 00000004 T OscRateIn
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a001b72 0000000e T buttonIsDown
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a00168c 0000007c T uartInit
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:100001a0 ? _end_noinit
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:10008000 A _vStackTop
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000570 00000068 T consultarTeclas
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W SSP1_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000178 T __bss_section_table_end
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a001838 000001ac T gpioInit
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0005d8 0000000e T iniciarPantalla
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0020a0 00000002 W __aeabi_ldiv0
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a001ab8 0000001c T USB0_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W GPIO3_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000300 0000000c T errorMEF
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W SCT_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0010d0 0000001c T Chip_Clock_GetDividerDivisor
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0002fc T __CRP_WORD_START__
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a001bf8 00000148 T buttonFsmUpdate
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0020ec 000000a0 T memset
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a00017c 00000002 W MemManage_Handler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a00076c 00000070 T main
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1000004c 00000004 B ultimoBoton
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W WDT_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:2000c000 A __top_RamAHB16
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1008a000 A __top_RamLoc40
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000182 00000002 W SVC_Handler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a001660 00000018 T uartTxReady
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W GPIO7_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a001340 0000003c T Chip_Clock_EnableOpts
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0010ec 000000b8 T Chip_Clock_GetClockInputHz
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0011a4 00000080 T Chip_Clock_CalcMainPLLValue
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a00160c 00000038 T SystemInit
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W SPIFI_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W QEI_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000150 T __bss_section_table
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0019e4 0000006a T gpioWrite
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a00091c 00000002 W _fini
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000ddc 00000040 T Chip_ADC_Init
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1000019c 00000004 B g_pUsbApi
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000acc 00000038 T Board_SetupMuxing
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000cb8 000000dc T Chip_UART_SetBaudFDR
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a001738 0000000c T tickRead
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:10000040 00000008 D tickRateMS
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W ETH_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:10000000 ? _end_uninit_RESERVED
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a001678 00000014 T uartTxWrite
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W CAN0_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0005e8 00000184 T muestraPantalla
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:10000000 D _data
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:100001a0 B _pvHeapStart
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000178 T __section_table_end
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0015d4 00000038 T Chip_SSP_Init
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W GINT0_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a001b4e 0000000a T buttonEventHandled
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W DAC_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000a70 00000024 T Board_Debug_Init
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:10000048 D _edata
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a00030c 0000000c T iniciarMEF
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000b7c 00000020 T Chip_I2C_EventHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W M0SUB_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a001400 00000158 T Chip_SetupCoreClock
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W GPIO0_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000000 00000040 T g_pfnVectors
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000e5c 00000014 T SystemCoreClockUpdate
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W DMA_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:10000048 00000004 B pulsador
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W EVRT_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1b080000 A __top_MFlashB512
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:10000108 00000048 B myButton3
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0020a0 00000002 W __aeabi_idiv0
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a00017e 00000002 W BusFault_Handler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a00137c 00000034 T Chip_Clock_Enable
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:10000150 00000048 B myButton1
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W UART3_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W MCPWM_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W M0APP_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a001a4e 00000068 T gpioRead
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000318 00000188 T actualizarMEF
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a001ad4 00000074 T boardInit
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000040 000000d4 T g_pfnVendorVectors
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W GINT1_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a001744 00000018 T tickPowerSet
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0012b4 00000058 T Chip_Clock_SetBaseClock
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a001644 0000001c T cyclesCounterInit
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a0001ba 00000002 W GPIO4_IRQHandler
misProgramas/PDM_TP_Final/out/PDM_TP_Final.elf:1a000b70 0000000c T Board_SystemInit
